"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Zona del Euro","EMU","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73989537997778","1.71463861716844","1.74111042576317","1.76585761409391","1.8078379088049","1.7966351673702","1.8372585519182","1.80563168109089","1.78336865891954","1.78004195348412","1.80096709704712","1.80635786867271","1.89011007623125","1.98673770999543","1.99332366277787","2.03912939088534","2.09530184800181","2.11408230264942","2.14565855751437","2.13530083021688","2.13917014057575","2.17900648714638","2.21367405955429","2.25718486603823","2.33267722450509","2.30650473591988","","",
"Eritrea","ERI","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"España","ESP","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.78753000497818","0.777809977531433","0.848039984703064","0.838540017604828","0.882759988307953","0.888329982757568","0.959710001945496","1.02373003959656","1.04088997840881","1.09956002235413","1.17701995372772","1.24053001403809","1.32500004768372","1.36363995075226","1.35995995998383","1.33341002464294","1.29876005649567","1.27481997013092","1.24159002304077","1.22178995609283","1.18985998630524","1.20976996421814","1.24151003360748","1.25024998188019","1.41039001941681","1.42929005622864","","",
"Estonia","EST","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.565010011196136","0.677079975605011","0.600000023841858","0.698390007019043","0.712029993534088","0.764649987220764","0.845839977264404","0.917050004005432","1.11276996135712","1.05874001979828","1.25188004970551","1.39679002761841","1.57898998260498","2.30521988868713","2.12480998039246","1.72412002086639","1.43023002147675","1.4677699804306","1.24305999279022","1.27684998512268","1.40998995304108","1.63145995140076","1.75092005729675","1.75215005874634","","",
"Etiopía","ETH","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.179169997572899","","0.170890003442764","","","0.241370007395744","","","0.604740023612976","","","","0.274370014667511","","","","","","",
"Unión Europea","EUU","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69837045711838","1.73145287024841","1.6995532905174","1.78553701893029","1.76400257247779","1.82297153749705","1.79074791933428","1.82749555965153","1.79552594277356","1.78427859296015","1.80485390518153","1.79879427152503","1.87606817038893","1.97112322310094","1.97147181324989","2.01786632481835","2.07918495578211","2.09907396057225","2.11987655816252","2.11948514934295","2.11896544574937","2.15412985383581","2.18703975825364","2.22557666793348","2.30071498765033","2.27497248812529","","",
"Frágiles y situaciones de conflicto afectados","FCS","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.271266279572721","","","","","","","","","","","","","","","","",
"Finlandia","FIN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45255994796753","2.62157988548279","2.78442001342773","3.0561900138855","3.24137997627258","3.19372010231018","3.25307989120483","3.29821991920471","3.30907011032104","3.32369995117188","3.33214998245239","3.33703994750977","3.53696990013123","3.73401999473572","3.70531988143921","3.61806011199951","3.3983199596405","3.27136993408203","3.14751005172729","2.87195992469788","2.72442007064819","2.72786998748779","2.75748991966248","2.79960989952087","2.91243004798889","2.98934006690979","","",
"Fiji","FJI","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Francia","FRA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2228000164032","2.14699006080627","2.09475994110107","2.10767006874084","2.09346008300781","2.13804006576538","2.17448997497559","2.11994004249573","2.09460997581482","2.05151009559631","2.05094003677368","2.0245099067688","2.06117010116577","2.21206998825073","2.17857003211975","2.19161009788513","2.22707009315491","2.23703002929688","2.27591991424561","2.2270200252533","2.22237992286682","2.1988799571991","2.19666004180908","2.19179010391235","2.28188991546631","2.2191801071167","","",
"Islas Feroe","FRO","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.852530002593994","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabón","GAB","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.416330009698868","0.510900020599365","0.579240024089813","","","","","","","","","","","","","","",
"Reino Unido","GBR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57321000099182","1.53640997409821","1.54648995399475","1.62127995491028","1.60906004905701","1.59658002853394","1.61372995376587","1.57962000370026","1.52997994422913","1.54904997348785","1.57539999485016","1.61708998680115","1.6078599691391","1.66659998893738","1.63496994972229","1.6452100276947","1.57631003856659","1.62011003494263","2.26449990272522","2.27027010917664","2.31145000457764","2.3231999874115","2.70481991767883","2.66551995277405","2.93144011497498","2.91476011276245","","",
"Georgia","GEO","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.330879986286163","0.342400014400482","0.353839993476868","0.287690013647079","0.215299993753433","0.238480001688004","0.185739994049072","0.217600002884865","0.244200006127357","0.176579996943474","","","","","","","","0.0785600021481514","0.173179998993874","0.299279987812042","0.285860002040863","0.270229995250702","0.280519992113113","0.284680008888245","0.300799995660782","0.251740008592606","0.238319993019104","",
"Ghana","GHA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.23157000541687","","","0.376549988985062","","","","","","","","","","","","","",
"Gibraltar","GIB","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia","GMB","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0126099996268749","0.0108599998056889","","0.0847999975085258","","","","","","","0.0693299993872643","","","","","",
"Guinea-Bissau","GNB","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea Ecuatorial","GNQ","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grecia","GRC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.429100006818771","","0.568229973316193","","0.559480011463165","","0.546540021896362","0.527300000190735","0.578960001468658","0.561179995536804","0.576550006866455","0.661830008029938","0.625569999217987","0.603470027446747","0.684260010719299","0.710049986839294","0.814779996871948","0.839980006217957","0.966050028800964","1.00529003143311","1.15227997303009","1.21370995044708","1.27496004104614","1.5079300403595","1.45641994476318","","",
"Granada","GRD","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Groenlandia","GRL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.527409970760345","0.556280016899109","0.508040010929108","0.646080017089844","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0355600006878376","0.0500999987125397","0.0678199976682663","0.062899999320507","0.0562000013887882","0.0442100018262863","0.0489399991929531","0.0454300008714199","0.0391599982976913","0.0294899996370077","0.0306400004774332","0.0231100004166365","0.0295499991625547","0.0293799992650747","0.0264199990779161","0.0488799996674061","0.0586300007998943","","",
"Guam","GUM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26570001244545","0.25518000125885","0.256099998950958","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ingreso alto","HIC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12815851503118","2.15621015524835","2.16152550067342","2.23505778435739","2.29312810249539","2.32432095457042","2.26529771786891","2.23656456794126","2.18189184681571","2.18897107370656","2.21053451588393","2.20628400621642","2.27107353715903","2.35100230641223","2.32290664839326","2.31517479137536","2.33388847880509","2.33044446903015","2.42675419371243","2.46227272867052","2.51925847325215","2.55053901194916","2.62458405201132","2.70450653913157","2.89419452506326","2.87081045301355","","",
"Hong Kong, Región Administrativa Especial","HKG","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.428299993276596","0.457670003175735","0.46492999792099","0.536450028419495","0.581470012664795","0.68027001619339","0.721759974956512","0.773429989814758","0.794679999351501","0.751609981060028","0.71995997428894","0.773419976234436","0.749459981918335","0.720860004425049","0.727330029010773","0.730170011520386","0.740140020847321","0.761829972267151","0.791499972343445","0.835189998149872","0.863300025463104","0.925570011138916","0.99235999584198","0.970380008220673","1.06947994232178","",
"Honduras","HND","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0445300005376339","0.0383399985730648","0.0418099984526634","0.0421499982476234","0.0415499992668629","","","","","","","","","","","0.0149699999019504","","0.0399399995803833","0.0639400035142899","0.0594800002872944","","","","",
"Países pobres muy endeudados (PPME)","HPC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croacia","HRV","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.831789970397949","1.04250001907349","0.917620003223419","0.940869987010956","0.940689980983734","1.02002000808716","0.847760021686554","0.733129978179932","0.784929990768433","0.878009974956512","0.835070013999939","0.732339978218079","0.738470017910004","0.739560008049011","0.79816997051239","0.772589981555939","0.828159987926483","0.849950015544891","0.847270011901855","0.951250016689301","1.07963001728058","1.24260997772217","1.24485003948212","","",
"Haití","HTI","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungría","HUN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.630270004272461","0.698949992656708","0.657109975814819","0.671859979629517","0.790960013866425","0.913100004196167","0.983550012111664","0.91882997751236","0.859899997711182","0.919510006904602","0.977400004863739","0.954450011253357","0.977569997310638","1.12802004814148","1.12864995002747","1.17925000190735","1.25423002243042","1.38409996032715","1.3445999622345","1.33958995342255","1.1798700094223","1.3170200586319","1.50775003433228","1.47291004657745","1.59315001964569","1.64230000972748","","",
"Sólo BIRF","IBD","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.653946885980547","0.678640857027368","0.727721498380947","0.767716946543627","0.797024647835187","0.825792136622548","0.856881309431605","0.884603009543481","0.932272427147202","1.01388179002592","1.08002535956845","1.09439146549057","1.18348248200522","1.17693785066592","1.29754940196007","1.35856118451203","1.38035417431414","1.35077143513949","1.40495225209019","1.46850169110657","1.61981967830637","1.89459955956353","","",
"BIRF y la AIF","IBT","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.638157945480555","0.664711628750636","0.710392781484781","0.761552731431781","0.787969810061717","0.810755529898338","0.851014814655933","0.856254865546703","0.922621661864089","1.00080320086317","1.06515714389938","1.0818565200114","1.17888407627777","1.15863351933618","1.28552365247573","1.32810995655821","1.36563775949273","1.32006148601477","1.39263061806353","1.42613400892801","1.60598597394285","1.85955413174887","","",
"total de la AIF","IDA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"mezcla de la AIF","IDB","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.327987362372124","","","","","","","","","","","","0.230270273623277","","","","",
"Indonesia","IDN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0676899999380112","0.0475599989295006","","","","","","","","0.0833199992775917","","","","0.0847000032663345","","","0.245350003242493","0.238049998879433","0.226319998502731","0.271290004253387","0.280680000782013","","","",
"Sólo AIF","IDX","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de Man","IMN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.639050006866455","0.686689972877502","0.703790009021759","0.724129974842072","0.756990015506744","0.735909998416901","0.725669980049133","0.719290018081665","0.756900012493134","0.824109971523285","0.804729998111725","0.805069983005524","0.858759999275208","0.833140015602112","0.788489997386932","0.755020022392273","0.743990004062653","0.706420004367828","0.701590001583099","0.693099975585938","0.669839978218079","0.666029989719391","0.660009980201721","0.659420013427734","0.646359980106354","","","",
"No clasificado","INX","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27155995368958","1.2427099943161","1.20800995826721","1.15140998363495","1.08382999897003","1.05193996429443","1.05575001239777","1.12434995174408","1.1777800321579","1.19196999073029","1.19886994361877","1.23407995700836","1.39126002788544","1.61371004581451","1.5947699546814","1.55262005329132","1.55675005912781","1.56757998466492","1.52098000049591","1.18211996555328","1.17507004737854","1.25187003612518","1.16719996929169","1.22527003288269","1.2325199842453","1.13092994689941","","",
"Irán, República Islámica del","IRN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.502179980278015","0.495579987764359","0.594839990139008","0.504530012607574","0.622839987277985","0.559210002422333","","0.646470010280609","0.272579997777939","0.264420002698898","","0.294349998235703","0.236010000109673","","0.393830001354218","","0.759829998016357","","0.788290023803711","","","","",
"Iraq","IRQ","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0455400012433529","0.0343500003218651","0.0456200018525124","0.0368399992585182","0.0347599983215332","","","0.0383500009775162","0.0401699990034103","0.0373700000345707","0.0459600016474724","0.0427899993956089","0.032660000026226","0.0405299998819828","0.0410900004208088","","",
"Islandia","ISL","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79807996749878","1.95098996162415","2.23505997657776","2.5720100402832","2.83989000320435","2.82119989395142","2.70549988746643","","2.67968988418579","2.8526599407196","2.53293991088867","2.46413993835449","2.59713006019592","","2.40367007255554","","1.69237995147705","1.93615996837616","2.18131995201111","2.11011004447937","2.08413004875183","2.00080990791321","2.34165000915527","2.49068999290466","2.805419921875","","",
"Israel","ISR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48850989341736","2.70895004272461","2.81870007514954","3.22512006759644","3.82651996612549","4.06440019607544","4.00063991546631","3.76453995704651","3.74903011322021","3.92282009124756","4.01997995376587","4.29998016357422","4.25511980056763","4.04515981674194","3.86329007148743","3.93520998954773","4.08052015304565","4.02599000930786","4.11061000823975","4.21463012695312","4.47173976898193","4.62414979934692","4.77613019943237","5.2156400680542","5.70555019378662","5.55674982070923","","",
"Italia","ITA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.945900022983551","0.987689971923828","1.00487005710602","0.980650007724762","1.00364005565643","1.04069995880127","1.08124005794525","1.05894005298615","1.05025005340576","1.04435002803802","1.08401000499725","1.12899005413055","1.15971994400024","1.21786999702454","1.21797001361847","1.20155000686646","1.26218998432159","1.30106997489929","1.33840000629425","1.33850002288818","1.36642003059387","1.37012994289398","1.42443001270294","1.461590051651","1.50680005550385","1.45392000675201","","",
"Jamaica","JAM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.049100000411272","0.0609599985182285","","","","","","","","","","","","","","","","","","","","","",
"Jordania","JOR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.336890012025833","","","","","","0.42153999209404","","","","","","","","0.695469975471497","","","","","","","",
"Japón","JPN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6430299282074","2.72177004814148","2.82745003700256","2.84671998023987","2.8584098815918","2.92348003387451","2.96514010429382","2.99320006370544","2.98125004768372","3.13091993331909","3.2276599407196","3.29257011413574","3.29223990440369","3.19589996337891","3.10494995117188","3.20536994934082","3.17371010780334","3.27895998954773","3.36788010597229","3.24071002006531","3.10665988922119","3.16635990142822","3.21919989585876","3.2182400226593","3.26897001266479","3.29580998420715","","",
"Kazajstán","KAZ","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.293370008468628","0.220390006899834","0.183829993009567","0.18104000389576","0.220090001821518","0.255089998245239","0.25246000289917","0.248370006680489","0.283609986305237","0.242809996008873","0.208839997649193","0.216539993882179","0.229240000247955","0.153410002589226","0.153490006923676","0.16525000333786","0.171320006251335","0.167219996452332","0.169510006904602","0.141790002584457","0.126670002937317","0.116829998791218","0.118409998714924","0.12601999938488","0.130229994654655","0.119740001857281","",
"Kenya","KEN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35521000623703","","","0.692219972610474","","","","","","","","","","","","0.410189986228943","",
"Kirguistán","KGZ","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.193900004029274","0.210639998316765","0.179920002818108","0.156369999051094","0.171890005469322","0.198100000619888","0.222719997167587","0.199259996414185","0.198609992861748","0.230140000581741","0.234249994158745","0.190170004963875","0.159970000386238","0.155469998717308","0.15633000433445","0.16609999537468","0.149140000343323","0.125359997153282","0.119029998779297","0.111210003495216","0.107069998979568","0.101070001721382","0.090159997344017","0.088809996843338","0.0751499980688095","0.0768499970436096","",
"Camboya","KHM","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0498000010848045","","","","","","","","","","","","","0.118230000138283","","","","","","","","",
"Kiribati","KIR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saint Kitts y Nevis","KNA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República de","KOR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21616005897522","2.24830007553101","2.11026000976562","2.01567006111145","2.12519001960754","2.2786500453949","2.20774006843567","2.27722001075745","2.44214010238647","2.52290010452271","2.71934008598328","2.87258005142212","2.9888699054718","3.14668989181519","3.3157799243927","3.59198999404907","3.8503999710083","3.95124006271362","4.07785987854004","3.97819995880127","3.9870400428772","4.29205989837646","4.51632976531982","4.62702989578247","4.79571008682251","4.93011999130249","","",
"Kuwait","KWT","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.205379992723465","0.257959991693497","0.197630003094673","0.12542000412941","0.1788399964571","0.180010005831718","0.143470004200935","0.1300999969244","0.100830003619194","0.0847899988293648","0.0858500003814697","0.0855100005865097","0.112130001187325","0.101400002837181","0.0989599972963333","0.0972099974751472","0.301530003547668","0.427049994468689","0.0966000035405159","0.0798500031232834","0.0803999975323677","0.0634900033473969","0.191459998488426","0.186609998345375","","0.0796400010585785","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.570565733657374","0.541118390102979","0.530165116964714","0.565319786938899","0.570196589831843","0.623257259995497","0.614959264133095","0.681570505456622","0.733612029728541","0.776741339032217","0.820731683483451","0.774020810721052","0.744598537729415","0.773080304267033","0.807694605042953","0.811331466432797","0.763297450275883","0.684574617254321","0.677377193704882","0.688885436020702","0.648065247277082","","","",
"República Democrática Popular Lao","LAO","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0370999984443188","","","","","","","","","","","","","","","","","","","","","",
"Líbano","LBN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libia","LBY","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santa Lucía","LCA","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.573949992656708","0.273739993572235","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe","LCN","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.56307829507538","0.537899939102348","0.523445468001256","0.559417432166358","0.563368729490368","0.589036470199896","0.587773825529461","0.624531189177796","0.671374018723606","0.696987300973994","0.737344191913152","0.711780343092998","0.683592398196947","0.709464211461581","0.73878684342503","0.764405152160709","0.725542097261891","0.654358974143133","0.64686114933051","0.654800578828409","0.617636666009012","","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países de ingreso bajo","LIC","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Gasto en investigación y desarrollo (% del PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
